id,popularity,budget,revenue,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,genre_encoded,month of release
357681,0.198522,0,0,138,14,8,2015,0,0,5,9
333657,0.299427,0,4444,90,12,6.3,2015,0,4088.478201,6,5
336845,0.298861,0,0,88,33,6.3,2015,0,0,6,5
343795,0.298751,5000000,4842699,121,24,5.7,2015,4599997.976,4455281.12,6,9
294562,0.298628,0,0,83,16,5.6,2015,0,0,11,8
306197,0.295946,0,0,90,22,5.7,2015,0,0,6,7
297556,0.404363,3500000,0,72,142,6.5,2015,3219998.583,0,15,1
354743,0.26501,0,0,89,15,6.3,2015,0,0,14,9
157422,0.292437,0,0,91,17,4.1,2015,0,0,11,10
316885,0.291244,0,0,95,10,5.7,2015,0,0,6,1
228973,0.290424,0,0,92,75,5.8,2015,0,0,6,3
323967,0.289526,700000,0,87,12,5.2,2015,643999.7166,0,6,3
320048,0.288598,500000,0,80,57,5.2,2015,459999.7976,0,6,1
359305,0.309811,0,0,86,16,7.8,2015,0,0,6,9
329004,0.286266,0,0,104,44,6.4,2015,0,0,6,4
362180,0.28337,0,0,81,15,3.9,2015,0,0,11,3
343284,0.283194,2000000,0,85,13,5.7,2015,1839999.19,0,3,8
243752,0.282237,0,0,89,13,4.1,2015,0,0,14,4
291866,0.280878,0,0,89,15,5.5,2015,0,0,11,9
330127,0.278583,0,0,95,69,5.8,2015,0,0,10,10
323694,0.277844,0,0,98,27,4.8,2015,0,0,11,3
334028,0.277613,0,0,82,19,3.9,2015,0,0,11,5
354924,0.277035,1000000,0,80,16,4.6,2015,919999.5952,0,11,10
368256,0.272995,0,0,83,16,3.7,2015,0,0,11,11
324291,0.270842,0,0,91,10,7.1,2015,0,0,6,3
347847,0.270786,0,0,84,10,3.9,2015,0,0,15,8
295490,0.171829,0,0,83,35,4.9,2015,0,0,6,8
253406,0.264997,0,0,113,28,6,2015,0,0,12,8
291865,0.261932,0,0,90,22,6.1,2015,0,0,11,4
334531,0.261717,20000000,0,118,19,6.9,2015,18399991.9,0,6,11
324803,0.260045,0,0,85,14,3.9,2015,0,0,17,3
339355,0.202673,0,0,99,12,5.3,2015,0,0,3,6
309304,0.259794,600000,7087452,78,81,5.6,2015,551999.7571,6520452.971,6,6
339342,0.097514,0,0,0,15,5.6,2015,0,0,11,1
306966,0.256542,0,0,81,16,5.3,2015,0,0,11,8
226458,0.256286,0,0,91,46,4.6,2015,0,0,17,1
339148,0.255458,0,0,78,23,5.4,2015,0,0,14,6
340684,0.250866,0,0,89,25,7.2,2015,0,0,14,5
340968,0.249595,0,0,300,32,7.7,2015,0,0,10,8
347754,0.248964,0,0,86,40,4.4,2015,0,0,11,8
326284,0.24828,7500000,0,104,42,5.4,2015,6899996.964,0,0,5
317144,0.247595,0,0,62,73,6.4,2015,0,0,6,1
277558,0.247589,0,0,90,117,4.8,2015,0,0,0,4
338928,0.247426,0,2642899,87,36,5.3,2015,0,2431466.01,5,9
291189,0.246609,0,0,95,12,5,2015,0,0,14,4
309425,0.245948,0,0,115,30,7.4,2015,0,0,8,3
287689,0.24495,0,0,43,87,6.4,2015,0,0,16,7
325189,0.243691,0,0,104,62,6.4,2015,0,0,3,6
298582,0.243321,1500000,0,94,15,7.2,2015,1379999.393,0,10,9
301228,0.242078,1500000,0,96,20,4.4,2015,1379999.393,0,17,9
343934,0.242,0,0,108,51,5.6,2015,0,0,3,6
296025,0.241284,0,0,84,13,5.8,2015,0,0,6,2
371442,0.239558,0,0,93,16,5.1,2015,0,0,3,12
325173,0.239496,0,0,80,41,5,2015,0,0,4,12
282313,0.154846,0,0,98,14,5.1,2015,0,0,15,4
300542,0.236709,0,0,90,33,5.6,2015,0,0,6,8
309924,0.232354,0,161820,101,28,6.3,2015,0,148874.3345,3,2
348634,0.231337,0,0,84,19,7,2015,0,0,3,12
318044,0.22758,0,0,101,77,7.7,2015,0,0,5,1
259958,0.22537,0,0,86,19,6.1,2015,0,0,6,4
316715,0.224797,0,0,90,29,6.2,2015,0,0,6,1
308027,0.222636,0,0,85,47,6.6,2015,0,0,3,8
279144,0.221502,0,0,105,33,6.8,2015,0,0,5,5
355020,0.220751,0,0,98,37,8.2,2015,0,0,5,10
323665,0.133809,0,0,89,14,6.1,2015,0,0,13,3
358895,0.219603,0,30400,97,12,6.2,2015,0,27967.98769,6,9
347548,0.218787,0,0,77,14,5.6,2015,0,0,17,7
353345,0.218528,0,0,0,52,5,2015,0,0,11,10
323370,0.21789,0,0,86,36,4.3,2015,0,0,11,3
337958,0.355707,0,0,124,11,7,2015,0,0,3,8
333674,0.217288,0,0,90,77,5.8,2015,0,0,6,6
301728,0.215864,0,0,110,90,5,2015,0,0,11,5
366018,0.215386,0,0,83,12,5.5,2015,0,0,14,12
256030,0.214563,0,0,99,21,3.3,2015,0,0,11,3
356149,0.212872,0,0,90,17,2.6,2015,0,0,11,8
300666,0.21254,0,0,112,42,6.2,2015,0,0,6,5
347642,0.211768,0,0,90,11,4.9,2015,0,0,11,8
373558,0.209036,0,0,132,15,7.6,2015,0,0,5,12
367326,0.208491,0,0,5,33,7.7,2015,0,0,15,11
329205,0.230913,0,0,86,18,4.9,2015,0,0,17,2
386501,0.207366,0,0,86,25,6.4,2015,0,0,6,9
321769,0.207133,0,0,90,47,6.9,2015,0,0,5,3
251471,0.206155,650000,0,93,49,6.5,2015,597999.7369,0,5,7
174340,0.205318,0,0,83,14,6.7,2015,0,0,5,2
309298,0.204356,0,0,96,26,4,2015,0,0,3,12
285840,0.203224,0,0,95,18,6,2015,0,0,13,9
308077,0.299226,0,0,101,12,5,2015,0,0,6,2
321109,0.201696,0,0,135,19,7.8,2015,0,0,5,1
341886,0.260306,0,0,84,14,4,2015,0,0,15,8
308024,0.335255,0,1100000,80,89,5.9,2015,0,1011999.555,13,6
356216,0.19957,2500000,0,110,11,4.7,2015,2299998.988,0,4,8
311615,0.198261,0,0,84,67,5.3,2015,0,0,3,7
333873,0.197788,0,0,153,14,5.5,2015,0,0,5,3
362154,0.197239,0,0,106,19,6.4,2015,0,0,17,9
293941,0.195324,0,0,85,11,5.3,2015,0,0,6,9
360203,0.253157,0,0,95,31,5.5,2015,0,0,0,11
294132,0.193323,0,104507,105,32,5.1,2015,0,96146.3977,3,5
301629,0.193063,0,0,85,14,4.8,2015,0,0,3,9
331592,0.19254,0,0,100,18,5.3,2015,0,0,6,9
342464,0.191534,0,0,102,13,7,2015,0,0,6,5
332976,0.189135,0,0,95,21,5,2015,0,0,17,5
367551,0.28365,0,0,86,31,5.2,2015,0,0,0,12
353610,0.270408,0,0,90,13,4,2015,0,0,0,11
316410,0.334085,0,0,90,21,3.1,2015,0,0,17,1
106845,0.13631,9500000,0,87,17,4.7,2015,8739996.154,0,11,10
339362,0.181987,0,0,82,11,5.4,2015,0,0,0,10
323966,0.179636,0,0,97,10,4.6,2015,0,0,4,7
354857,0.087904,3000000,0,70,27,7.4,2015,2759998.786,0,3,9
333653,0.176744,0,0,0,11,5.4,2015,0,0,16,4
323366,0.176463,0,0,76,20,4.2,2015,0,0,17,3
75861,0.253949,3400000,0,118,32,6.9,2015,3127998.624,0,6,3
283698,0.172245,0,6921,109,21,6.2,2015,0,6367.317198,6,1
363889,0.170743,0,0,90,13,6.1,2015,0,0,3,11
329020,0.170566,0,0,73,11,5.4,2015,0,0,11,10
323272,0.731022,3000000,67790117,120,57,6.9,2015,2759998.786,62366880.2,6,8
343921,0.168354,0,0,90,25,4.4,2015,0,0,6,6
361671,0.129455,0,0,14,15,7.2,2015,0,0,6,10
346494,0.16414,0,0,101,10,7.4,2015,0,0,3,8
321974,0.162526,0,0,106,31,7.5,2015,0,0,5,9
363757,0.162465,0,0,102,36,5.2,2015,0,0,14,10
328820,0.158311,0,0,109,14,6.2,2015,0,0,17,6
359255,0.158021,0,0,90,10,3.5,2015,0,0,17,10
355178,0.157172,0,0,57,17,7.5,2015,0,0,3,10
310491,0.156851,0,0,93,24,3.5,2015,0,0,6,4
319096,0.154161,0,0,90,18,4.7,2015,0,0,14,1
285024,0.153023,0,0,94,12,6.9,2015,0,0,6,5
360341,0.150713,0,0,82,13,6.4,2015,0,0,12,9
329556,0.14964,1000000,0,110,13,5.7,2015,919999.5952,0,0,3
241927,0.14811,0,0,80,30,3.5,2015,0,0,11,9
347751,0.147319,0,0,87,11,6.2,2015,0,0,6,8
287692,0.146266,0,0,82,10,6.2,2015,0,0,11,10
321668,0.145945,0,0,84,22,4.1,2015,0,0,15,4
315024,0.145489,0,0,88,13,5.7,2015,0,0,0,1
323674,0.270378,0,0,84,182,5.5,2015,0,0,14,8
345944,0.144639,0,0,96,27,7,2015,0,0,5,7
300686,0.143703,0,0,81,12,6.7,2015,0,0,6,4
324253,0.143042,0,0,94,22,7,2015,0,0,5,10
395560,0.142759,1300000,0,91,11,5.3,2015,1195999.474,0,6,12
312827,0.121594,0,28281,90,58,5.7,2015,0,26018.50855,11,6
308084,0.266117,0,0,87,102,7,2015,0,0,3,7
268725,0.139527,0,0,85,19,3.9,2015,0,0,17,3
308361,0.139356,0,0,99,14,4.9,2015,0,0,6,1
327029,0.138353,0,0,14,93,7.4,2015,0,0,0,2
249916,0.138068,0,0,90,18,5.8,2015,0,0,14,3
331161,0.236145,0,0,82,25,5.6,2015,0,0,6,4
339065,0.137772,0,0,92,39,7.6,2015,0,0,5,5
244563,0.137133,0,0,105,65,6.2,2015,0,0,6,2
360605,0.136098,0,0,77,44,6.5,2015,0,0,8,10
315855,0.135554,0,0,128,13,5.7,2015,0,0,14,10
319152,0.135074,0,0,82,17,5.7,2015,0,0,5,6
369058,0.133921,0,0,90,10,7.6,2015,0,0,14,12
347762,0.131739,0,0,81,12,4.2,2015,0,0,11,8
325113,0.129104,0,0,91,49,7.3,2015,0,0,6,3
336167,0.127432,0,0,95,12,3.5,2015,0,0,13,5
320996,0.126594,0,0,71,14,6.6,2015,0,0,3,1
312797,0.126187,0,0,95,27,5.8,2015,0,0,17,3
312804,0.124784,0,0,85,23,5.2,2015,0,0,6,1
339751,0.124481,0,0,79,33,7.2,2015,0,0,5,9
333350,0.122543,0,0,90,12,8,2015,0,0,5,10
351043,0.137954,3000000,0,90,29,4.1,2015,2759998.786,0,17,8
224972,0.114264,0,0,88,11,8.9,2015,0,0,5,1
295595,0.11303,0,0,100,53,7.2,2015,0,0,12,6
371758,0.112284,0,0,168,37,7.7,2015,0,0,13,12
317981,0.11096,0,0,84,27,5.5,2015,0,0,3,9
309889,0.110431,0,0,81,15,3.2,2015,0,0,11,3
333103,0.110136,0,0,85,31,7,2015,0,0,3,3
263105,0.11004,0,0,95,22,7.4,2015,0,0,6,2
319076,0.109689,0,0,103,23,7,2015,0,0,5,7
309063,0.138559,0,0,86,10,2.4,2015,0,0,11,1
278247,0.10808,0,0,120,33,6.2,2015,0,0,6,4
355131,0.108072,0,0,25,12,7.5,2015,0,0,5,8
332839,0.106757,0,0,95,10,4.2,2015,0,0,17,8
367215,0.106091,0,0,96,19,8.2,2015,0,0,17,10
261860,0.213957,0,0,90,36,7.5,2015,0,0,5,3
362434,0.101543,0,0,87,10,5.1,2015,0,0,11,10
371759,0.068741,0,0,60,31,8,2015,0,0,6,12
316761,0.101426,0,0,106,14,7.3,2015,0,0,5,8
341077,0.101155,0,0,80,44,5.3,2015,0,0,17,8
321160,0.10091,0,0,105,14,6.5,2015,0,0,3,1
330037,0.099678,0,0,156,20,6.3,2015,0,0,7,8
347944,0.09779,0,0,91,17,3.8,2015,0,0,11,7
373977,0.031635,0,0,246,21,6.2,2015,0,0,17,12
279972,0.097214,0,0,98,33,5.4,2015,0,0,17,2
306952,0.096624,0,0,89,149,6,2015,0,0,3,9
339060,0.096299,0,0,94,13,5.1,2015,0,0,13,6
362439,0.093462,0,0,90,10,4.6,2015,0,0,11,10
355600,0.093212,0,0,54,11,7.3,2015,0,0,12,10
346170,0.100069,0,0,88,20,5.2,2015,0,0,11,7
308447,0.090238,0,0,52,12,5.5,2015,0,0,2,3
348035,0.090045,0,0,92,19,6.7,2015,0,0,3,7
298032,0.088912,0,0,79,17,4,2015,0,0,4,2
371833,0.088764,0,0,90,10,5.3,2015,0,0,6,12
295886,0.083912,1900000,0,89,11,7.4,2015,1747999.231,0,6,4
300654,0.283128,0,0,104,25,6.5,2015,0,0,17,9
365717,0.082569,0,0,16,10,6.1,2015,0,0,3,10
321594,0.082444,0,0,65,35,7.7,2015,0,0,3,1
307931,0.081956,0,1301696,89,82,6.9,2015,0,1197559.793,5,6
340247,0.156386,0,0,95,13,5.3,2015,0,0,0,3
326665,0.08182,0,0,58,35,7.1,2015,0,0,3,3
332706,0.080974,0,0,80,19,4.8,2015,0,0,6,4
333377,0.080754,0,44695,73,24,7.8,2015,0,41119.38191,5,4
275696,0.079491,0,0,90,11,3.8,2015,0,0,6,2
326247,0.078363,0,0,111,10,3.8,2015,0,0,6,2
333287,0.077836,0,0,96,17,6,2015,0,0,14,8
318973,0.077252,0,0,85,15,6.7,2015,0,0,17,9
273899,0.076109,13500000,187674,129,14,5.6,2015,12419994.54,172660.004,6,9
321039,0.190385,0,0,81,11,5.9,2015,0,0,11,6
345468,0.073883,0,0,78,20,5,2015,0,0,6,7
269033,0.070776,10,0,18,15,3.3,2015,9.199995952,0,3,10
319091,0.062536,0,0,103,39,7.8,2015,0,0,5,2
323435,0.061776,0,0,90,11,5,2015,0,0,17,8
318225,0.0608,0,0,95,25,7.2,2015,0,0,5,4
363480,0.059943,0,0,84,13,6.9,2015,0,0,6,11
291290,0.055242,0,0,99,11,4.6,2015,0,0,17,11
352552,0.054828,0,0,64,13,6.8,2015,0,0,5,7
343981,0.052542,0,0,90,11,6,2015,0,0,5,6
366929,0.052217,0,0,30,14,5.6,2015,0,0,14,11
341051,0.028725,0,0,0,11,4.6,2015,0,0,11,1
319067,0.051262,1000000,0,87,48,7.2,2015,919999.5952,0,5,7
332177,0.051107,0,0,90,22,5.9,2015,0,0,0,6
254800,0.049351,0,0,84,13,5.7,2015,0,0,12,8
291151,0.048863,0,0,93,20,4.9,2015,0,0,6,6
332479,0.047256,0,0,7,29,7.6,2015,0,0,15,3
299780,0.046453,0,0,97,15,4.9,2015,0,0,6,4
348296,0.03884,0,0,90,23,5.2,2015,0,0,3,8
357974,0.038804,0,0,92,14,6,2015,0,0,3,9
347258,0.037487,0,0,80,12,4.7,2015,0,0,17,10
312793,0.037147,0,0,90,18,3.9,2015,0,0,15,3
340361,0.036987,0,0,110,16,6.3,2015,0,0,3,8
306943,0.079539,0,0,95,12,4,2015,0,0,3,7
324325,0.034534,0,0,90,54,7.4,2015,0,0,7,7
321640,0.033378,0,0,240,72,8.4,2015,0,0,5,2
309919,0.056244,2000000,0,89,11,4.2,2015,1839999.19,0,17,8
303867,0.032678,0,0,17,47,8.2,2015,0,0,2,3
325365,0.030819,0,0,109,17,6.4,2015,0,0,5,3
330916,0.030113,0,0,81,13,6.8,2015,0,0,6,4
273599,0.030005,0,0,98,17,6.5,2015,0,0,6,7
333620,0.028082,0,0,88,14,5.5,2015,0,0,17,3
325843,0.026797,0,0,0,20,6.6,2015,0,0,6,11
253303,0.025288,0,13684,97,11,6.1,2015,0,12589.27446,11,3
356846,0.025252,0,0,90,11,7,2015,0,0,6,9
331501,0.023026,0,0,102,15,4.5,2015,0,0,15,3
329289,0.019804,0,0,91,19,4.2,2015,0,0,11,4
334682,0.019133,0,0,85,16,6,2015,0,0,5,10
356335,0.018224,0,0,93,10,6.8,2015,0,0,5,9
339928,0.017625,0,732655,119,10,6.5,2015,0,674042.3034,3,8
367735,0.01705,0,0,62,19,6.7,2015,0,0,3,11
266764,0.014647,0,0,88,20,6.7,2015,0,0,5,9
328346,0.030371,0,0,90,10,6.7,2015,0,0,5,3
333346,0.00392,0,0,107,11,6.1,2015,0,0,5,4
157336,24.949134,165000000,621752480,169,6498,8,2014,151980023.4,572690645.1,1,11
118340,14.311205,170000000,773312399,121,5612,7.9,2014,156585478.6,712291130.2,0,7
100402,12.971027,170000000,714766572,136,3848,7.6,2014,156585478.6,658365092.9,0,3
245891,11.422751,20000000,78739897,101,2712,7,2014,18421821.02,72526614.47,0,10
131631,10.739009,125000000,752100229,123,3590,6.6,2014,115136381.3,692752790.2,15,11
122917,10.174599,250000000,955119788,144,3110,7.1,2014,230272762.7,879752289.1,1,12
177572,8.691294,165000000,652105443,102,4185,7.8,2014,151980023.4,600648487.7,1,10
205596,8.110711,14000000,233555708,113,3478,8,2014,12895274.71,215126072.5,10,11
198663,7.137273,34000000,348319861,113,3425,7,2014,31317095.73,320834306.8,0,9
194662,6.907148,18000000,103215094,119,2801,7.3,2014,16579638.91,95070499.39,6,10
210577,6.438727,61000000,369330363,145,3720,7.9,2014,56186554.1,340186892.1,13,10
228150,6.415818,68000000,211817906,135,2572,7.4,2014,62634191.45,195103577.6,18,10
181533,6.286692,127000000,349424282,97,1111,6.1,2014,116978563.4,321851579.1,1,12
157350,6.14502,85000000,288747895,139,3038,6.9,2014,78292739.32,265963102,0,3
127585,6.052479,250000000,746000000,131,4006,7.6,2014,230272762.7,687133923.9,0,5
240832,5.947136,40000000,463360063,89,3699,6.3,2014,36843642.03,426796807.3,0,7
98566,5.787396,125000000,477200000,101,1836,5.8,2014,115136381.3,439544649.4,15,8
225886,5.701683,40000000,126069509,97,1150,5.3,2014,36843642.03,116121496.5,3,7
242582,5.522641,8500000,38697217,117,2087,7.6,2014,7829273.932,35643660.27,4,10
91314,4.983782,210000000,245500000,165,2161,5.9,2014,193429120.7,226127853,15,6
120467,4.93082,30000000,174600318,99,2802,7.9,2014,27632731.52,160822790.4,3,2
244786,4.780419,3300000,13993093,105,2372,8.2,2014,3039600.468,12888912.73,6,10
119450,4.452507,170000000,708200000,130,2625,7.4,2014,156585478.6,652316682.2,15,6
156022,4.145209,55000000,192330738,132,2100,7.2,2014,50660007.79,177154121.6,17,9
227159,4.105685,42000000,106645357,108,1033,6.1,2014,38685824.13,98230083.94,3,11
102382,4.101979,200000000,705717432,142,2813,6.6,2014,184218210.2,650030011,0,4
137113,3.990452,178000000,370541256,113,3267,7.7,2014,163954207,341302234.8,0,5
228967,3.989231,44000000,11305175,112,1657,6.1,2014,40528006.23,10413095.52,0,12
190859,3.863074,58800000,542307423,134,3004,7.5,2014,54160153.79,499514514.1,18,12
147441,3.81374,140000000,268031828,153,1377,5.6,2014,128952747.1,246881718.1,1,12
124905,3.689601,160000000,529076069,123,2169,6.2,2014,147374568.1,487327232.3,0,5
102651,3.582315,180000000,758410378,97,2928,7,2014,165796389.1,698565012,8,5
254904,3.573028,15000000,32556119,108,481,6,2014,13816365.76,29987149.86,4,8
242512,3.489314,5000000,102529779,89,569,4.9,2014,4605455.254,94439261.87,11,10
82702,3.489106,145000000,609123048,102,2152,7.7,2014,133558202.4,561057788.3,8,6
270303,3.393741,2000000,13500000,100,1003,6.6,2014,1842182.102,12434729.19,17,8
138103,3.34625,90000000,206172544,127,1275,6.2,2014,82898194.57,189903685.2,0,8
137106,3.327799,60000000,469160692,100,2268,7.5,2014,55265463.05,432139714.8,1,2
72784,3.280948,13000000,0,108,291,6.4,2014,11974183.66,0,17,10
68737,3.260581,95000000,114178613,102,675,5.1,2014,87503649.82,105168898.6,1,12
266856,3.170271,15000000,121201940,123,1960,7.8,2014,13816365.76,111638022.3,6,11
193893,3.14993,17000000,136621271,104,912,6.4,2014,15658547.86,125840630.1,3,8
49017,3.028769,70000000,215529201,92,1666,6.1,2014,64476373.55,198522018.2,11,10
270946,3.007018,132000000,373552094,92,939,6.5,2014,121584018.7,344075490.8,7,11
224141,2.996038,50000000,212902372,125,1095,5.6,2014,46054552.54,196102469.5,8,12
53182,2.979181,110000000,337580051,102,1664,6.1,2014,101320015.6,310941963.9,0,3
227156,2.881991,25000000,66980456,94,1151,6.3,2014,23027276.27,61695098.6,6,8
187017,2.805019,50000000,188441614,112,2416,7,2014,46054552.54,173571884.2,4,6
169917,2.777996,28000000,53181600,113,823,6.2,2014,25790549.42,48985095.83,4,9
116149,2.721864,55000000,259207227,95,606,7.1,2014,50660007.79,238753457.1,3,11
284276,2.692691,7000000,2360281,102,255,6.1,2014,6447637.355,2174033.706,6,9
212778,2.67235,11000000,45967935,115,866,7.2,2014,10132001.56,42340653.55,3,5
238636,2.611251,9000000,108782847,104,1126,6.6,2014,8289819.457,100198906.8,11,7
218043,2.601775,16000000,19682924,110,253,3.8,2014,14737456.81,18129765.15,17,10
85350,2.595951,4000000,44349000,164,1343,7.6,2014,3684364.203,40849467.01,6,6
241239,2.576396,20000000,12007070,125,384,6.4,2014,18421821.02,11059604.72,0,12
184315,2.549403,100000000,243400000,99,1215,5.6,2014,92109105.08,224193561.8,0,7
86834,2.526779,125000000,362637473,139,1589,5.5,2014,115136381.3,334022131.1,6,3
205587,2.523101,50000000,83719388,141,974,7.2,2014,46054552.54,77113179.06,6,10
256092,2.493306,12000000,0,96,52,4,2014,11053092.61,0,0,5
232672,2.445165,40000000,123494610,117,720,6.7,2014,36843642.03,113749780.1,3,5
195589,2.376309,18000000,268157400,96,1829,6.2,2014,16579638.91,246997381.3,3,5
249164,2.361267,11000000,78874843,106,856,7.2,2014,10132001.56,72650912.02,6,8
243683,2.303556,45000000,86165646,112,421,6.7,2014,41449097.28,79366405.41,14,7
200727,2.295091,0,4439431,102,904,7.6,2014,0,4089120.165,3,7
222935,2.293859,12000000,305151265,125,2389,7.8,2014,11053092.61,281072099.3,14,5
244267,2.260131,0,336472,106,652,7.5,2014,0,309921.348,15,7
168530,2.165462,25000000,153997819,99,634,6.1,2014,23027276.27,141846012.9,0,1
244761,2.161064,0,1075178,112,218,5.8,2014,0,990336.8338,17,6
171274,2.160156,20000000,11110975,148,552,6.3,2014,18421821.02,10234219.64,3,12
137094,2.141491,60000000,50549107,105,873,5.9,2014,55265463.05,46560330.08,0,1
225574,2.136758,50000000,222809600,106,1648,6.8,2014,46054552.54,205227928.6,0,1
206487,2.116264,5500000,3000000,97,1136,7.2,2014,5066000.779,2763273.152,15,8
262543,2.103532,7000000,0,110,436,5.4,2014,6447637.355,0,17,10
321068,2.078514,0,0,93,29,5.3,2014,0,0,0,12
154400,1.957672,12600000,18658381,106,583,6.6,2014,11605747.24,17186067.76,6,9
97020,1.940735,120000000,239379423,102,1709,5.7,2014,110530926.1,220490244.3,15,1
157353,1.904422,100000000,103039258,119,1555,5.9,2014,92109105.08,94908538.42,17,4
193610,1.900038,40000000,196781193,109,1056,6.2,2014,36843642.03,181253395.8,3,4
82703,1.894706,145000000,272912430,92,592,6.8,2014,133558202.4,251377196.9,2,2
286532,1.875208,0,0,88,32,4.7,2014,0,0,3,11
189,1.840817,65000000,39407616,102,857,6.2,2014,59870918.3,36298002.43,4,8
297270,1.827148,0,0,77,177,7,2014,0,0,1,12
172385,1.811692,103000000,500188435,102,659,6.5,2014,94872378.23,460719091.2,2,3
100042,1.805954,40000000,169837010,110,790,5.5,2014,36843642.03,156435350,3,11
204922,1.7894,0,15060457,92,470,6.1,2014,0,13872052.16,13,9
152760,1.779861,70000000,154984035,118,1083,5.7,2014,64476373.55,142754407.7,18,1
227306,1.769987,65000000,163442937,137,981,7.2,2014,59870918.3,150545826.6,6,12
273895,1.754707,20000000,66787908,127,580,7.5,2014,18421821.02,61517744.36,10,12
265177,1.737699,4900000,3494070,138,389,8,2014,4513346.149,3218356.608,6,5
255343,1.655717,17000000,0,120,180,6.2,2014,15658547.86,0,17,10
175112,1.649733,0,20300000,78,190,6.5,2014,0,18698148.33,2,2
228970,1.649321,15000000,52501541,115,677,6.9,2014,13816365.76,48358699.57,6,12
76649,1.638781,130000000,117831631,105,837,5.1,2014,119741836.6,108533660.8,0,2
239571,1.63015,26000000,35926213,117,535,7.2,2014,23948367.32,33091313.28,6,10
196867,1.58801,65000000,133821816,119,331,6.1,2014,59870918.3,123262077.1,12,12
207933,1.570083,0,0,112,247,6.6,2014,0,0,11,9
228326,1.545055,50000000,97437106,95,531,7.3,2014,46054552.54,89748446.35,14,10
239563,1.542392,13000000,54837234,102,531,7.1,2014,11974183.66,50510085.49,3,10
136797,1.541069,66000000,203277636,130,1117,6.2,2014,60792009.35,187237211.3,0,3
286554,1.53689,0,18612,86,466,6.3,2014,0,17143.34664,14,9
262338,1.466453,0,0,90,121,5.2,2014,0,0,17,9
228194,1.449046,22000000,88880821,122,352,7.2,2014,20264003.12,81867328.81,6,8
170687,1.440084,60000000,108255770,97,498,6.6,2014,55265463.05,99713420.94,2,9
87093,1.398713,10000000,28883511,105,710,6.8,2014,9210910.508,26604343.5,6,12
241254,1.394382,18000000,266586800,93,165,4.6,2014,16579638.91,245550715.7,17,8
246080,1.384508,0,1171559,115,258,6.3,2014,0,1079112.51,1,12
110416,1.37667,0,857522,93,263,8,2014,0,789855.84,7,9
253980,1.375493,0,0,14,72,7.1,2014,0,0,3,2
242095,1.319416,4000000,600896,95,400,5.8,2014,3684364.203,553479.928,17,3
157825,1.315737,0,0,91,195,6.1,2014,0,0,17,8
216282,1.3155,50000000,160602194,89,572,5.7,2014,46054552.54,147929243.6,0,8
289720,1.312103,25000000,0,98,87,4.4,2014,23027276.27,0,0,9
192102,1.304588,28000000,0,113,668,6,2014,25790549.42,0,0,2
218836,1.240895,50000000,151165787,83,223,5.9,2014,46054552.54,139237453.6,2,7
252178,1.220073,0,1625847,99,274,6.6,2014,0,1497553.122,17,10
144336,1.214094,35000000,17508518,110,422,5.4,2014,32238186.78,16126939.24,0,3
188161,1.211609,0,0,116,1074,5.9,2014,0,0,3,5
255157,1.197444,0,0,95,74,5.3,2014,0,0,17,9
171372,1.196549,0,645186,95,443,6.8,2014,0,594275.0507,3,5
244506,1.191423,1000000,0,111,232,6.7,2014,921091.0508,0,6,10
136835,1.146492,13200000,53830415,84,105,5.8,2014,12158401.87,49582713.52,17,9
284293,1.142614,5000000,41797583,99,725,7.5,2014,4605455.254,38499379.65,6,12
256274,1.140302,5000000,40100000,93,501,6.1,2014,4605455.254,36935751.14,11,8
87492,1.136851,24000000,12096300,134,645,6.5,2014,22106185.22,11141793.68,6,5
277547,1.111485,0,0,94,171,5.6,2014,0,0,3,9
226857,1.077877,20000000,34077920,103,357,6.6,2014,18421821.02,31388867.14,6,2
